feature,mean_importance
Frontal_Sup_L <=> Precuneus_L,-0.013145075418492035
Frontal_Sup_Medial_L <=> Cingulum_Post_L,-0.01258163388523208
Frontal_Sup_L <=> Cingulum_Post_L,-0.011845334502016192
Frontal_Sup_L <=> Angular_L,-0.011761392765697343
Frontal_Sup_Medial_L <=> Precuneus_L,-0.011539532853617552
Cerebelum_6_R <=> Vermis_9,-0.011347087787670374
Frontal_Sup_Medial_R <=> Cingulum_Post_L,-0.011325345976885216
Frontal_Sup_Medial_R <=> Temporal_Mid_L,-0.011299056896725857
Cerebelum_4_5_R <=> Vermis_6,-0.011032323774272523
Precentral_R <=> Parietal_Sup_R,-0.010947281317199442
Cerebelum_6_R <=> Vermis_4_5,-0.010927096061186737
Frontal_Sup_Medial_L <=> Temporal_Mid_L,-0.010914688392136718
Supp_Motor_Area_R <=> SupraMarginal_L,-0.010892593902057523
Cerebelum_8_R <=> Vermis_6,-0.010602599190919992
Supp_Motor_Area_R <=> Parietal_Sup_R,-0.010256008531253169
Supp_Motor_Area_L <=> Parietal_Inf_L,-0.010033637102660763
Cerebelum_4_5_R <=> Cerebelum_6_R,-0.009992821495076364
Frontal_Sup_R <=> Precuneus_R,-0.009949596297215414
Frontal_Sup_Medial_R <=> Frontal_Med_Orb_R,-0.009862789099569946
Supp_Motor_Area_L <=> Parietal_Sup_L,-0.009835836280930366
Frontal_Sup_L <=> Temporal_Mid_L,-0.009835109797709319
Frontal_Sup_L <=> Precuneus_R,-0.009770551540677363
Supp_Motor_Area_R <=> Parietal_Sup_L,-0.009743082438748375
Frontal_Sup_R <=> Temporal_Inf_R,-0.009502603248778963
Cerebelum_8_L <=> Vermis_6,-0.00946562734689076
Frontal_Sup_L <=> Temporal_Inf_L,-0.00940091723846943
Frontal_Sup_R <=> Precuneus_L,-0.009331750147565331
Supp_Motor_Area_L <=> SupraMarginal_L,-0.0092132982895333
Vermis_8 <=> Vermis_9,-0.009200919954410169
Frontal_Sup_Medial_R <=> Angular_L,-0.009101392581482636
Precentral_L <=> Supp_Motor_Area_L,-0.009061204504691566
Frontal_Inf_Orb_L <=> Frontal_Sup_Medial_R,-0.008794845748809177
Frontal_Sup_Medial_R <=> Frontal_Med_Orb_L,-0.008785680421132014
Parietal_Sup_R <=> SupraMarginal_R,-0.008607880443335025
Cingulum_Post_L <=> Precuneus_L,-0.008529017864067345
Precuneus_R <=> Temporal_Mid_R,-0.008438417499847129
Supp_Motor_Area_L <=> Parietal_Sup_R,-0.008411659802465766
Heschl_L <=> Heschl_R,-0.008404972484010065
Frontal_Sup_L <=> Parietal_Inf_L,-0.00832043637334925
Frontal_Mid_R <=> Frontal_Inf_Orb_R,-0.008308993942141374
Cerebelum_8_R <=> Vermis_7,-0.008103466244970913
Frontal_Sup_Orb_R <=> Temporal_Inf_R,-0.008053635495910072
Precentral_R <=> Occipital_Inf_R,-0.008014796519560585
Cerebelum_4_5_R <=> Vermis_7,-0.007858821061375209
Cingulum_Mid_L <=> Temporal_Mid_R,-0.007843039481754976
Fusiform_R <=> Temporal_Sup_R,-0.007842605358094001
ParaHippocampal_L <=> Fusiform_L,-0.0077925582151900045
Frontal_Sup_Orb_L <=> Cerebelum_Crus2_R,-0.007782723807987812
Cerebelum_Crus1_L <=> Vermis_6,-0.007772543087220196
Cerebelum_6_L <=> Vermis_6,-0.007750122067172916
Heschl_R <=> Temporal_Sup_R,-0.007749639184422152
Precentral_R <=> Postcentral_L,-0.007675245428593191
Cingulum_Mid_R <=> Precuneus_R,-0.007619393207920178
Fusiform_L <=> Temporal_Sup_R,-0.0076040510589682865
Supp_Motor_Area_L <=> Postcentral_L,-0.007569387720734788
Precentral_R <=> Occipital_Inf_L,-0.007559646078106175
Frontal_Sup_R <=> Parietal_Sup_R,-0.007479774688197427
Cingulum_Mid_R <=> Parietal_Sup_R,-0.007461621685083264
Frontal_Mid_R <=> Parietal_Sup_R,-0.007452338065765262
Precentral_R <=> Occipital_Sup_L,-0.007448588662759681
Cingulum_Mid_R <=> Parietal_Sup_L,-0.007445012026355879
Cerebelum_9_L <=> Vermis_8,-0.007433523523516739
Temporal_Sup_R <=> Temporal_Mid_L,-0.007422324046188367
Angular_L <=> Precuneus_R,-0.0074102382062334994
Frontal_Sup_L <=> Frontal_Sup_Orb_L,-0.007358257255325506
Cerebelum_6_R <=> Vermis_6,-0.007358249445746345
Cerebelum_6_R <=> Cerebelum_8_R,-0.007347522748029434
Cingulum_Post_L <=> Precuneus_R,-0.007343833680950285
Cingulum_Mid_R <=> Parietal_Inf_L,-0.00733169005182841
Temporal_Sup_R <=> Temporal_Mid_R,-0.007302302350692358
Precentral_R <=> Parietal_Sup_L,-0.007279239977739005
Cerebelum_Crus1_R <=> Vermis_9,-0.007235273747112148
Frontal_Sup_Orb_R <=> Rectus_R,-0.007182969999042133
Supp_Motor_Area_R <=> Parietal_Inf_L,-0.007173501284642958
Cerebelum_4_5_L <=> Cerebelum_6_R,-0.007172759695081998
Frontal_Inf_Tri_R <=> Frontal_Inf_Orb_R,-0.007166292082644565
Frontal_Inf_Orb_R <=> Frontal_Sup_Medial_R,-0.0071661062224464
Frontal_Sup_Medial_R <=> Angular_R,-0.007117952443560549
Frontal_Sup_L <=> Cerebelum_Crus1_R,-0.007100913433020439
Temporal_Sup_R <=> Temporal_Inf_R,-0.007100220225533915
Cerebelum_4_5_R <=> Cerebelum_6_L,-0.007092988005377787
Parietal_Inf_L <=> Paracentral_Lobule_R,-0.007046241339648729
Frontal_Mid_Orb_L <=> Cerebelum_Crus2_L,-0.0070366508277629695
Vermis_4_5 <=> Vermis_6,-0.007003856980445855
ParaHippocampal_L <=> Fusiform_R,-0.0069957728222860725
Frontal_Inf_Orb_R <=> Cerebelum_Crus1_L,-0.0069947529769817775
Frontal_Sup_R <=> Angular_R,-0.006993853809140615
Frontal_Sup_Medial_L <=> Rectus_L,-0.006980807065864303
Occipital_Mid_R <=> Parietal_Sup_R,-0.006969355793945109
ParaHippocampal_R <=> Fusiform_R,-0.006911922198355347
Cerebelum_Crus2_L <=> Cerebelum_9_L,-0.006872156974035893
Temporal_Pole_Sup_L <=> Temporal_Inf_L,-0.006846258510131165
Supp_Motor_Area_L <=> Temporal_Inf_R,-0.006836034201529983
Frontal_Med_Orb_R <=> Cingulum_Post_L,-0.0068073892700914575
Cingulum_Mid_L <=> Parietal_Sup_R,-0.006772338491683483
Cingulum_Mid_L <=> Temporal_Inf_R,-0.006772218778072592
Parietal_Sup_L <=> Paracentral_Lobule_R,-0.006764371598859809
Cingulum_Mid_L <=> Precuneus_R,-0.006754621842688912
Frontal_Inf_Orb_L <=> Frontal_Sup_Medial_L,-0.006731781715560192
Cerebelum_7b_L <=> Vermis_6,-0.0067172712546268
Precuneus_L <=> Temporal_Mid_R,-0.006679506409600711
Temporal_Pole_Sup_L <=> Temporal_Mid_R,-0.00667627018148762
Fusiform_L <=> Temporal_Mid_R,-0.006672597736424724
Cerebelum_Crus1_R <=> Cerebelum_8_R,-0.00664672743368353
Frontal_Sup_Medial_L <=> Frontal_Med_Orb_R,-0.006641897102386896
Frontal_Mid_L <=> Temporal_Inf_L,-0.006638960154980955
Frontal_Sup_R <=> Frontal_Inf_Orb_R,-0.006613980824324095
Angular_R <=> Precuneus_L,-0.006588069771168659
Temporal_Sup_L <=> Temporal_Mid_R,-0.00651991909489098
Vermis_6 <=> Vermis_7,-0.006477114875304358
Temporal_Pole_Sup_R <=> Temporal_Mid_R,-0.006474751019639058
Frontal_Sup_L <=> Cerebelum_Crus2_R,-0.006456533574411694
Temporal_Mid_L <=> Temporal_Mid_R,-0.0064522506088283025
Precentral_R <=> Temporal_Inf_R,-0.006413580067703206
Precentral_R <=> Occipital_Mid_L,-0.006401302073687632
Cerebelum_Crus2_R <=> Vermis_6,-0.0063763999036998255
Frontal_Sup_L <=> Frontal_Mid_Orb_L,-0.006375427397708444
Vermis_4_5 <=> Vermis_7,-0.00635924340488474
Parietal_Inf_R <=> Angular_R,-0.006355723543947622
Cingulum_Mid_R <=> Parietal_Inf_R,-0.006355419833897313
Occipital_Mid_L <=> Parietal_Inf_L,-0.006353575517879584
Occipital_Mid_R <=> Parietal_Sup_L,-0.006318408507028828
Temporal_Pole_Sup_R <=> Temporal_Inf_L,-0.0062811825671607036
Frontal_Sup_Orb_R <=> Temporal_Inf_L,-0.006255628452475559
Cerebelum_Crus1_R <=> Vermis_4_5,-0.006219404257486794
Frontal_Sup_Medial_L <=> Frontal_Sup_Medial_R,-0.006202733589503362
Cerebelum_Crus1_R <=> Vermis_6,-0.006192337503355372
Angular_R <=> Precuneus_R,-0.006098630111507264
Cingulum_Mid_L <=> Parietal_Sup_L,-0.006089786201836711
Supp_Motor_Area_L <=> Precuneus_L,-0.006073958656386181
Parietal_Sup_R <=> Parietal_Inf_R,-0.006043709152974008
Frontal_Inf_Orb_R <=> Temporal_Mid_R,-0.005994810274494089
Precentral_R <=> Lingual_L,-0.005987783840187966
Temporal_Pole_Sup_L <=> Temporal_Inf_R,-0.0059775650931463975
Cerebelum_6_R <=> Cerebelum_10_R,-0.005972965985670741
Supp_Motor_Area_R <=> Postcentral_L,-0.005959654063478759
Parietal_Sup_R <=> Paracentral_Lobule_R,-0.005932401515943253
Cerebelum_4_5_L <=> Vermis_6,-0.005905816135875241
Temporal_Pole_Sup_L <=> Temporal_Pole_Mid_R,-0.005900889559821021
Precuneus_R <=> Temporal_Inf_R,-0.005877666416197691
Fusiform_R <=> Temporal_Mid_R,-0.005874735713495838
Cerebelum_6_L <=> Vermis_7,-0.005870101189825316
Precuneus_R <=> Temporal_Inf_L,-0.0058650268117582
Frontal_Inf_Orb_R <=> Temporal_Sup_R,-0.005837354698921127
SupraMarginal_L <=> SupraMarginal_R,-0.005834493150622011
Lingual_R <=> Temporal_Sup_R,-0.005832683515080284
Heschl_R <=> Temporal_Sup_L,-0.005805362110832579
Cerebelum_6_L <=> Cerebelum_9_L,-0.005798317127725161
Frontal_Inf_Orb_R <=> Frontal_Sup_Medial_L,-0.005761868827326389
